,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,margin,TeamID_W,TeamName_W,FirstD1Season_W,LastD1Season_W
650,2013,136,1112,81,1125,64,N,0,29,51,9,17,14,20,12,32,13,16,2,5,21,17,1112,Arizona,1985,2019
651,2013,136,1139,68,1137,56,N,0,20,55,3,17,25,28,10,31,8,5,6,3,12,12,1139,Butler,1985,2019
652,2013,136,1143,64,1424,61,N,0,26,59,5,11,7,16,8,33,18,11,7,5,19,3,1143,California,1985,2019
653,2013,136,1161,84,1281,72,N,0,25,51,7,14,27,33,12,30,10,14,1,3,17,12,1161,Colorado St,1985,2019
654,2013,136,1211,64,1380,58,N,0,23,55,8,20,10,15,11,29,14,10,6,0,16,6,1211,Gonzaga,1985,2019
655,2013,136,1217,68,1307,62,N,0,22,42,8,18,16,20,3,23,11,13,3,3,20,6,1217,Harvard,1985,2019
656,2013,136,1257,79,1299,48,N,0,31,54,4,16,13,22,12,19,14,16,20,2,13,31,1257,Louisville,1985,2019
657,2013,136,1266,59,1172,58,N,0,20,58,4,15,15,19,17,24,5,9,5,4,20,1,1266,Marquette,1985,2019
658,2013,136,1272,54,1388,52,N,0,20,49,5,15,9,18,10,25,12,15,9,12,18,2,1272,Memphis,1985,2019
659,2013,136,1276,71,1355,56,N,0,28,55,9,20,6,9,8,21,12,9,6,3,8,15,1276,Michigan,1985,2019
660,2013,136,1277,65,1434,54,N,0,26,58,6,15,7,11,20,29,16,17,6,3,16,11,1277,Michigan St,1985,2019
661,2013,136,1332,68,1329,55,N,0,23,59,8,22,14,21,14,30,12,18,8,3,19,13,1332,Oregon,1985,2019
662,2013,136,1387,64,1308,44,N,0,25,54,4,11,10,14,10,23,17,10,10,3,15,20,1387,St Louis,1985,2019
663,2013,136,1393,81,1285,34,N,0,27,52,5,11,22,31,8,32,21,8,12,5,8,47,1393,Syracuse,1985,2019
664,2013,136,1433,88,1103,42,N,0,35,65,8,16,10,14,13,23,15,7,11,0,17,46,1433,VA Commonwealth,1985,2019
665,2013,136,1455,73,1338,55,N,0,19,49,2,20,33,41,11,26,11,11,10,1,20,18,1455,Wichita St,1985,2019
666,2013,137,1166,67,1153,63,N,0,19,42,7,15,22,25,7,25,16,16,2,2,11,4,1166,Creighton,1985,2019
667,2013,137,1181,73,1107,61,N,0,27,46,4,11,15,21,5,23,17,11,9,3,18,12,1181,Duke,1985,2019
668,2013,137,1195,78,1207,68,N,0,21,49,6,15,30,44,7,32,15,13,5,3,18,10,1195,FL Gulf Coast,2008,2019
669,2013,137,1196,79,1322,47,N,0,29,61,7,21,14,23,16,27,13,8,10,2,12,32,1196,Florida,1985,2019
670,2013,137,1228,57,1160,49,N,0,16,52,8,31,17,24,11,26,10,12,8,4,12,8,1228,Illinois,1985,2019
671,2013,137,1231,83,1241,62,N,0,29,55,9,23,16,21,12,26,17,9,3,3,8,21,1231,Indiana,1985,2019
672,2013,137,1235,76,1323,58,N,0,29,59,9,21,9,12,5,22,19,6,4,1,13,18,1235,Iowa St,1985,2019
673,2013,137,1242,64,1443,57,N,0,20,42,0,6,24,30,4,31,11,17,4,9,15,7,1242,Kansas,1985,2019
674,2013,137,1247,63,1243,61,N,0,21,49,7,18,14,16,8,22,12,8,4,5,13,2,1247,La Salle,1985,2019
675,2013,137,1274,78,1334,49,N,0,24,52,12,22,18,21,10,31,12,11,7,4,14,29,1274,Miami FL,1986,2019
676,2013,137,1278,83,1417,63,N,0,31,61,9,16,12,19,11,25,19,11,7,3,19,20,1278,Minnesota,1985,2019
677,2013,137,1279,57,1458,46,N,0,22,57,3,15,10,16,12,31,8,10,6,6,12,11,1279,Mississippi,1985,2019
678,2013,137,1314,78,1437,71,N,0,24,49,11,21,19,27,6,22,18,17,10,2,14,7,1314,North Carolina,1985,2019
679,2013,137,1326,95,1233,70,N,0,34,71,7,15,20,25,13,31,25,10,8,7,17,25,1326,Ohio St,1985,2019
680,2013,137,1361,70,1328,55,N,0,24,56,6,15,16,17,11,29,15,11,5,3,11,15,1361,San Diego St,1985,2019
681,2013,137,1396,76,1301,72,N,0,24,50,7,18,21,33,4,20,13,5,5,4,15,4,1396,Temple,1985,2019
682,2013,138,1112,74,1217,51,N,0,27,49,9,15,11,16,3,36,13,12,4,2,20,23,1112,Arizona,1985,2019
683,2013,138,1257,82,1161,56,N,0,31,55,5,9,15,18,10,19,14,9,11,2,24,26,1257,Louisville,1985,2019
684,2013,138,1266,74,1139,72,N,0,23,54,5,12,23,27,14,21,9,15,9,4,17,2,1266,Marquette,1985,2019
685,2013,138,1276,78,1433,53,N,0,31,60,6,20,10,11,12,29,17,12,7,0,7,25,1276,Michigan,1985,2019
686,2013,138,1277,70,1272,48,N,0,26,52,4,16,14,22,14,35,14,18,10,7,14,22,1277,Michigan St,1985,2019
687,2013,138,1332,74,1387,57,N,0,28,53,8,11,10,16,9,29,18,18,10,4,19,17,1332,Oregon,1985,2019
688,2013,138,1393,66,1143,60,N,0,18,46,4,10,26,41,14,23,7,15,10,3,16,6,1393,Syracuse,1985,2019
689,2013,138,1455,76,1211,70,N,0,25,50,14,28,12,18,10,20,16,15,8,6,22,6,1455,Wichita St,1985,2019
690,2013,139,1181,66,1166,50,N,0,19,49,7,20,21,28,7,31,9,9,7,4,20,16,1181,Duke,1985,2019
691,2013,139,1195,81,1361,71,N,0,33,59,7,18,8,12,9,22,21,13,13,5,13,10,1195,FL Gulf Coast,2008,2019
692,2013,139,1196,78,1278,64,N,0,21,37,10,20,26,36,6,20,13,14,7,3,18,14,1196,Florida,1985,2019
693,2013,139,1231,58,1396,52,N,0,19,45,4,13,16,20,4,28,9,12,0,2,8,6,1231,Indiana,1985,2019
694,2013,139,1242,70,1314,58,N,0,24,55,5,14,17,21,15,35,11,22,7,5,11,12,1242,Kansas,1985,2019
695,2013,139,1247,76,1279,74,N,0,27,55,9,23,13,18,9,21,14,12,8,4,19,2,1247,La Salle,1985,2019
696,2013,139,1274,63,1228,59,N,0,22,55,9,25,10,15,13,22,12,6,4,2,10,4,1274,Miami FL,1986,2019
697,2013,139,1326,78,1235,75,N,0,25,49,9,18,19,26,3,19,12,9,7,2,20,3,1326,Ohio St,1985,2019
698,2013,143,1266,71,1274,61,N,0,27,50,3,6,14,19,10,26,14,11,3,3,11,10,1266,Marquette,1985,2019
699,2013,143,1326,73,1112,70,N,0,22,52,7,13,22,26,11,21,9,8,4,3,18,3,1326,Ohio St,1985,2019
700,2013,143,1393,61,1231,50,N,0,21,48,4,10,15,20,7,25,4,14,11,11,17,11,1393,Syracuse,1985,2019
701,2013,143,1455,72,1247,58,N,0,30,67,5,12,7,9,17,30,12,8,4,8,13,14,1455,Wichita St,1985,2019
702,2013,144,1181,71,1277,61,N,0,20,49,7,18,24,26,5,24,8,8,3,5,17,10,1181,Duke,1985,2019
703,2013,144,1196,62,1195,50,N,0,22,57,4,15,14,23,15,20,12,10,11,3,11,12,1196,Florida,1985,2019
704,2013,144,1257,77,1332,69,N,0,28,52,4,13,17,26,9,25,10,13,7,5,19,8,1257,Louisville,1985,2019
705,2013,144,1276,87,1242,85,N,1,35,71,8,23,9,17,14,24,18,10,7,1,12,2,1276,Michigan,1985,2019
706,2013,145,1393,55,1266,39,N,0,19,50,5,17,12,19,11,26,8,6,9,8,11,16,1393,Syracuse,1985,2019
707,2013,145,1455,70,1326,66,N,0,22,59,8,20,18,23,13,27,9,12,8,9,23,4,1455,Wichita St,1985,2019
708,2013,146,1257,85,1181,63,N,0,29,55,2,13,25,36,11,26,8,8,10,9,23,22,1257,Louisville,1985,2019
709,2013,146,1276,79,1196,59,N,0,30,65,10,19,9,13,9,26,18,11,13,5,13,20,1276,Michigan,1985,2019
710,2013,152,1257,72,1455,68,N,0,22,49,9,25,19,29,11,22,10,9,8,3,23,4,1257,Louisville,1985,2019
711,2013,152,1276,61,1393,56,N,0,21,53,8,24,11,20,13,24,17,10,5,3,11,5,1276,Michigan,1985,2019
712,2013,154,1257,82,1276,76,N,0,28,61,8,16,18,23,15,17,18,9,9,3,22,6,1257,Louisville,1985,2019
713,2014,134,1107,71,1291,64,N,0,27,47,2,9,15,19,6,36,12,14,3,1,13,7,1107,Albany NY,2000,2019
714,2014,134,1301,74,1462,59,N,0,29,53,4,14,12,16,6,23,16,9,4,9,14,15,1301,NC State,1985,2019
715,2014,135,1142,81,1411,69,N,0,29,51,6,15,17,22,10,18,15,10,4,4,20,12,1142,Cal Poly SLO,1995,2019
716,2014,135,1397,78,1234,65,N,1,24,54,5,21,25,30,10,27,13,8,2,1,14,13,1397,Tennessee,1985,2019
717,2014,136,1163,89,1386,81,N,1,30,66,11,24,18,20,12,22,13,9,6,2,21,8,1163,Connecticut,1985,2019
718,2014,136,1173,60,1326,59,N,0,22,49,3,13,13,17,4,24,12,13,10,0,14,1,1173,Dayton,1985,2019
719,2014,136,1196,67,1107,55,N,0,25,49,3,12,14,18,5,25,11,10,7,5,14,12,1196,Florida,1985,2019
720,2014,136,1217,61,1153,57,N,0,19,44,6,17,17,28,9,24,9,12,4,3,15,4,1217,Harvard,1985,2019
721,2014,136,1257,71,1264,64,N,0,20,55,4,13,27,35,16,26,10,12,11,8,18,7,1257,Louisville,1985,2019
722,2014,136,1276,57,1459,40,N,0,22,46,7,17,6,9,6,25,15,11,8,1,8,17,1276,Michigan,1985,2019
723,2014,136,1277,93,1174,78,N,0,30,56,10,19,23,25,10,32,16,14,4,2,27,15,1277,Michigan St,1985,2019
724,2014,136,1295,80,1328,75,N,1,27,51,6,14,20,22,6,32,12,15,5,6,20,5,1295,N Dakota St,2006,2019
725,2014,136,1332,87,1140,68,N,0,27,54,2,13,31,38,8,29,21,8,4,4,22,19,1332,Oregon,1985,2019
726,2014,136,1338,77,1160,48,N,0,31,61,4,14,11,12,9,24,18,3,12,3,13,29,1338,Pittsburgh,1985,2019
727,2014,136,1361,73,1308,69,N,1,23,59,6,17,21,27,10,30,9,11,8,9,18,4,1361,San Diego St,1985,2019
728,2014,136,1387,83,1301,80,N,1,31,64,9,18,12,26,9,32,16,9,7,4,26,3,1387,St Louis,1985,2019
729,2014,136,1393,77,1444,53,N,0,28,57,7,17,14,17,13,28,16,12,8,6,21,24,1393,Syracuse,1985,2019
730,2014,136,1400,87,1113,85,N,0,31,58,5,12,20,27,10,20,17,9,6,5,24,2,1400,Texas,1985,2019
731,2014,136,1437,73,1454,53,N,0,28,62,4,23,13,16,12,34,13,11,8,10,17,20,1437,Villanova,1985,2019
732,2014,136,1458,75,1110,35,N,0,26,52,10,23,13,14,6,25,13,7,9,1,15,40,1458,Wisconsin,1985,2019
733,2014,137,1112,68,1451,59,N,0,26,47,7,14,9,16,7,24,15,12,4,12,20,9,1112,Arizona,1985,2019
734,2014,137,1124,74,1304,60,N,0,17,42,2,13,38,48,9,28,9,12,7,2,16,14,1124,Baylor,1985,2019
735,2014,137,1166,76,1418,66,N,0,28,54,9,23,11,21,6,30,18,6,0,3,17,10,1166,Creighton,1985,2019
736,2014,137,1211,85,1329,77,N,0,25,50,9,18,26,41,7,30,13,15,5,1,28,8,1211,Gonzaga,1985,2019
737,2014,137,1235,93,1300,75,N,0,35,55,9,17,14,16,10,24,21,9,5,5,14,18,1235,Iowa St,1985,2019
738,2014,137,1242,80,1184,69,N,0,32,53,0,7,16,24,14,29,17,14,2,7,14,11,1242,Kansas,1985,2019
739,2014,137,1246,56,1243,49,N,0,19,50,4,15,14,21,13,27,8,15,4,7,11,7,1246,Kentucky,1985,2019
740,2014,137,1272,71,1203,66,N,0,27,55,6,22,11,16,15,21,19,12,8,4,20,5,1272,Memphis,1985,2019
741,2014,137,1273,78,1181,71,N,0,25,45,5,13,23,28,3,24,16,8,3,0,15,7,1273,Mercer,1985,2019
742,2014,137,1314,79,1344,77,N,0,33,71,4,15,9,13,21,19,15,9,7,4,19,2,1314,North Carolina,1985,2019
743,2014,137,1372,77,1433,75,N,1,27,51,6,16,17,23,10,25,16,17,6,2,16,2,1372,SF Austin,1987,2019
744,2014,137,1390,58,1307,53,N,0,19,49,8,15,12,17,5,30,10,10,6,5,20,5,1390,Stanford,1985,2019
745,2014,137,1397,86,1269,67,N,0,30,56,2,14,24,31,10,27,16,12,8,3,13,19,1397,Tennessee,1985,2019
746,2014,137,1417,76,1409,59,N,0,29,63,5,16,13,15,13,23,17,10,11,5,13,17,1417,UCLA,1985,2019
747,2014,137,1438,70,1157,59,N,0,21,40,8,17,20,25,0,28,16,7,4,5,16,11,1438,Virginia,1985,2019
748,2014,137,1455,64,1142,37,N,0,23,50,6,19,12,21,11,35,17,12,4,6,17,27,1455,Wichita St,1985,2019
749,2014,138,1163,77,1437,65,N,0,23,52,9,20,22,28,7,29,10,11,11,2,17,12,1163,Connecticut,1985,2019
750,2014,138,1173,55,1393,53,N,0,19,46,7,16,10,18,11,24,12,14,7,4,16,2,1173,Dayton,1985,2019
751,2014,138,1196,61,1338,45,N,0,25,58,5,20,6,9,14,24,9,6,10,5,7,16,1196,Florida,1985,2019
752,2014,138,1257,66,1387,51,N,0,22,49,6,17,16,24,10,27,14,19,9,5,18,15,1257,Louisville,1985,2019
753,2014,138,1276,79,1400,65,N,0,24,54,14,28,17,21,11,19,16,4,5,2,12,14,1276,Michigan,1985,2019
754,2014,138,1277,80,1217,73,N,0,28,57,7,21,17,22,10,24,17,11,9,1,20,7,1277,Michigan St,1985,2019
755,2014,138,1361,63,1295,44,N,0,19,44,7,16,18,24,8,30,8,6,4,2,16,19,1361,San Diego St,1985,2019
756,2014,138,1458,85,1332,77,N,0,29,60,11,28,16,25,14,22,15,8,1,1,17,8,1458,Wisconsin,1985,2019
757,2014,139,1112,84,1211,61,N,0,32,65,7,18,13,18,7,21,24,6,15,8,18,23,1112,Arizona,1985,2019
758,2014,139,1124,85,1166,55,N,0,30,47,11,18,14,21,5,27,19,8,2,3,11,30,1124,Baylor,1985,2019
759,2014,139,1235,85,1314,83,N,0,29,66,12,26,15,21,11,26,16,14,6,1,17,2,1235,Iowa St,1985,2019
760,2014,139,1246,78,1455,76,N,0,27,50,8,18,16,22,10,22,11,11,6,3,15,2,1246,Kentucky,1985,2019
761,2014,139,1390,60,1242,57,N,0,21,47,0,9,18,26,8,29,6,16,10,4,15,3,1390,Stanford,1985,2019
762,2014,139,1397,83,1273,63,N,0,27,55,6,22,23,26,18,23,15,7,2,0,14,20,1397,Tennessee,1985,2019
763,2014,139,1417,77,1372,60,N,0,29,53,4,14,15,23,4,26,22,3,3,3,17,17,1417,UCLA,1985,2019
764,2014,139,1438,78,1272,60,N,0,30,54,5,11,13,16,6,34,13,10,3,6,16,18,1438,Virginia,1985,2019
765,2014,143,1112,70,1361,64,N,0,23,48,5,12,19,25,10,19,14,7,2,4,16,6,1112,Arizona,1985,2019
766,2014,143,1173,82,1390,72,N,0,28,58,8,23,18,26,10,25,19,10,8,1,25,10,1173,Dayton,1985,2019
767,2014,143,1196,79,1417,68,N,0,29,58,8,21,13,18,10,30,22,12,4,5,15,11,1196,Florida,1985,2019
768,2014,143,1458,69,1124,52,N,0,26,51,6,16,11,20,8,31,18,10,1,6,16,17,1458,Wisconsin,1985,2019
769,2014,144,1163,81,1235,76,N,0,26,50,9,19,20,22,5,26,9,9,5,4,15,5,1163,Connecticut,1985,2019
770,2014,144,1246,74,1257,69,N,0,24,55,4,14,22,27,15,22,8,12,5,2,19,5,1246,Kentucky,1985,2019
771,2014,144,1276,73,1397,71,N,0,27,49,11,20,8,10,6,20,14,13,5,1,13,2,1276,Michigan,1985,2019
772,2014,144,1277,61,1438,59,N,0,21,47,5,14,14,18,7,25,13,10,5,4,16,2,1277,Michigan St,1985,2019
773,2014,145,1196,62,1173,52,N,0,18,48,5,15,21,28,12,25,10,7,5,5,10,10,1196,Florida,1985,2019
774,2014,145,1458,64,1112,63,N,1,24,61,6,17,10,12,13,25,11,8,3,0,15,1,1458,Wisconsin,1985,2019
775,2014,146,1163,60,1277,54,N,0,17,49,5,22,21,22,7,23,8,8,7,3,12,6,1163,Connecticut,1985,2019
776,2014,146,1246,75,1276,72,N,0,31,58,7,11,6,11,17,18,8,11,2,6,14,3,1246,Kentucky,1985,2019
777,2014,152,1163,63,1196,53,N,0,24,43,5,12,10,13,5,23,12,13,6,4,16,10,1163,Connecticut,1985,2019
778,2014,152,1246,74,1458,73,N,0,29,58,2,5,14,21,11,21,9,4,4,1,17,1,1246,Kentucky,1985,2019
779,2014,154,1163,60,1246,54,N,0,22,53,6,19,10,10,8,26,8,10,9,4,17,6,1163,Connecticut,1985,2019
780,2015,134,1214,74,1264,64,N,0,26,53,3,7,19,34,6,31,20,14,6,3,19,10,1214,Hampton,1996,2019
781,2015,134,1279,94,1140,90,N,0,36,80,7,23,15,23,16,27,24,7,7,6,21,4,1279,Mississippi,1985,2019
782,2015,135,1173,56,1129,55,N,0,20,42,7,21,9,14,3,22,13,11,4,1,14,1,1173,Dayton,1985,2019
783,2015,135,1352,81,1316,77,N,0,28,62,4,16,21,33,11,20,11,5,12,2,21,4,1352,Robert Morris,1985,2019
784,2015,136,1112,93,1411,72,N,0,32,53,5,11,24,27,12,23,13,12,8,3,23,21,1112,Arizona,1985,2019
785,2015,136,1116,56,1459,53,N,0,22,48,3,8,9,16,8,27,13,10,4,3,16,3,1116,Arkansas,1985,2019
786,2015,136,1139,56,1400,48,N,0,16,48,4,13,20,28,5,23,11,5,5,4,13,8,1139,Butler,1985,2019
787,2015,136,1153,66,1345,65,N,1,25,61,4,10,12,21,11,27,9,9,8,5,16,1,1153,Cincinnati,1985,2019
788,2015,136,1207,84,1186,74,N,0,25,48,11,23,23,32,10,26,10,14,5,3,18,10,1207,Georgetown,1985,2019
789,2015,136,1209,57,1124,56,N,0,22,54,5,16,8,13,9,13,12,6,13,2,13,1,1209,Georgia St,1985,2019
790,2015,136,1246,79,1214,56,N,0,28,61,3,10,20,28,13,38,15,13,7,5,18,23,1246,Kentucky,1985,2019
791,2015,136,1301,66,1261,65,N,0,28,66,5,24,5,7,11,28,11,11,2,2,15,1,1301,NC State,1985,2019
792,2015,136,1314,67,1217,65,N,0,27,49,5,7,8,13,12,23,14,17,2,2,18,2,1314,North Carolina,1985,2019
793,2015,136,1323,69,1318,65,N,0,27,47,2,6,13,18,2,15,19,7,9,4,13,4,1323,Notre Dame,1985,2019
794,2015,136,1326,75,1433,72,N,1,28,57,6,15,13,22,8,24,16,11,5,7,17,3,1326,Ohio St,1985,2019
795,2015,136,1412,60,1235,59,N,0,24,69,3,18,9,11,19,33,9,13,7,5,10,1,1412,UAB,1985,2019
796,2015,136,1417,60,1374,59,N,0,20,47,10,20,10,14,7,27,10,18,4,5,17,1,1417,UCLA,1985,2019
797,2015,136,1428,57,1372,50,N,0,18,38,5,13,16,21,4,22,11,17,7,7,12,7,1428,Utah,1985,2019
798,2015,136,1437,93,1248,52,N,0,36,57,11,22,10,15,8,25,22,8,8,6,10,41,1437,Villanova,1985,2019
799,2015,136,1462,76,1279,57,N,0,26,56,10,23,14,21,8,30,17,10,6,4,14,19,1462,Xavier,1985,2019
800,2015,137,1173,66,1344,53,N,0,18,42,8,23,22,30,3,29,9,12,8,4,14,13,1173,Dayton,1985,2019
801,2015,137,1181,85,1352,56,N,0,34,54,10,21,7,14,9,31,28,11,7,3,8,29,1181,Duke,1985,2019
802,2015,137,1211,86,1295,76,N,0,30,58,7,22,19,28,11,24,16,9,5,3,13,10,1211,Gonzaga,1985,2019
803,2015,137,1234,83,1172,52,N,0,35,69,6,16,7,10,14,32,12,5,3,5,11,31,1234,Iowa,1985,2019
804,2015,137,1242,75,1308,56,N,0,27,50,9,13,12,15,10,26,16,14,7,3,17,19,1242,Kansas,1985,2019
805,2015,137,1257,57,1414,55,N,0,23,55,5,15,6,6,9,16,9,9,4,2,11,2,1257,Louisville,1985,2019
806,2015,137,1268,65,1434,62,N,0,19,40,9,21,18,24,4,30,9,11,5,5,19,3,1268,Maryland,1985,2019
807,2015,137,1277,70,1208,63,N,0,26,57,7,18,11,19,5,30,18,9,8,3,22,7,1277,Michigan St,1985,2019
808,2015,137,1320,71,1461,54,N,0,23,50,9,18,16,18,8,21,10,7,9,1,14,17,1320,Northern Iowa,1985,2019
809,2015,137,1328,69,1107,60,N,0,25,57,7,24,12,16,14,26,10,9,5,6,14,9,1328,Oklahoma,1985,2019
810,2015,137,1332,79,1329,73,N,0,29,53,7,19,14,18,3,25,11,12,9,6,12,6,1332,Oregon,1985,2019
811,2015,137,1361,76,1385,64,N,0,25,53,9,22,17,30,13,27,12,13,5,3,12,12,1361,San Diego St,1985,2019
812,2015,137,1438,79,1125,67,N,0,26,57,6,17,21,25,11,24,11,7,5,3,10,12,1438,Virginia,1985,2019
813,2015,137,1452,68,1138,62,N,0,22,49,5,16,19,27,9,22,11,12,7,1,25,6,1452,West Virginia,1985,2019
814,2015,137,1455,81,1231,76,N,0,25,61,2,13,29,34,15,24,9,7,9,6,17,5,1455,Wichita St,1985,2019
815,2015,137,1458,86,1157,72,N,0,33,61,11,27,9,12,12,24,14,9,5,1,11,14,1458,Wisconsin,1985,2019
816,2015,138,1112,73,1326,58,N,0,23,63,7,19,20,24,18,25,14,8,9,4,13,15,1112,Arizona,1985,2019
817,2015,138,1246,64,1153,51,N,0,20,54,4,15,20,28,12,26,10,7,7,9,15,13,1246,Kentucky,1985,2019
818,2015,138,1301,71,1437,68,N,0,24,53,3,11,20,27,13,32,11,10,2,4,21,3,1301,NC State,1985,2019
819,2015,138,1314,87,1116,78,N,0,27,60,4,10,29,37,17,25,14,16,13,3,25,9,1314,North Carolina,1985,2019
820,2015,138,1323,67,1139,64,N,1,22,51,6,20,17,22,9,31,9,13,4,8,16,3,1323,Notre Dame,1985,2019
821,2015,138,1417,92,1412,75,N,0,35,58,5,9,17,25,15,26,17,13,4,4,16,17,1417,UCLA,1985,2019
822,2015,138,1428,75,1207,64,N,0,22,38,8,14,23,32,4,21,12,9,3,3,14,11,1428,Utah,1985,2019
823,2015,138,1462,75,1209,67,N,0,23,34,7,13,22,25,5,18,13,14,3,2,17,8,1462,Xavier,1985,2019
824,2015,139,1181,68,1361,49,N,0,30,55,6,14,2,2,5,28,16,9,7,6,12,19,1181,Duke,1985,2019
825,2015,139,1211,87,1234,68,N,0,32,52,10,16,13,21,7,27,20,11,4,2,11,19,1211,Gonzaga,1985,2019
826,2015,139,1257,66,1320,53,N,0,22,48,5,11,17,21,10,20,11,7,2,5,16,13,1257,Louisville,1985,2019
827,2015,139,1277,60,1438,54,N,0,17,40,6,12,20,33,7,25,7,6,4,7,19,6,1277,Michigan St,1985,2019
828,2015,139,1328,72,1173,66,N,0,22,49,9,18,19,24,10,25,13,15,9,3,15,6,1328,Oklahoma,1985,2019
829,2015,139,1452,69,1268,59,N,0,24,60,7,19,14,19,14,18,11,10,15,1,20,10,1452,West Virginia,1985,2019
830,2015,139,1455,78,1242,65,N,0,25,51,10,20,18,24,5,27,13,12,10,3,20,13,1455,Wichita St,1985,2019
831,2015,139,1458,72,1332,65,N,0,22,51,7,23,21,29,10,22,11,6,3,3,13,7,1458,Wisconsin,1985,2019
832,2015,143,1112,68,1462,60,N,0,22,54,7,22,17,19,10,23,10,8,9,1,14,8,1112,Arizona,1985,2019
833,2015,143,1246,78,1452,39,N,0,24,50,4,15,26,32,11,33,13,10,7,7,21,39,1246,Kentucky,1985,2019
834,2015,143,1323,81,1455,70,N,0,30,54,9,19,12,15,6,26,18,11,4,4,14,11,1323,Notre Dame,1985,2019
835,2015,143,1458,79,1314,72,N,0,26,56,7,21,20,23,12,23,13,5,3,0,18,7,1458,Wisconsin,1985,2019
836,2015,144,1181,63,1428,57,N,0,20,45,3,9,20,26,8,23,5,14,6,4,16,6,1181,Duke,1985,2019
837,2015,144,1211,74,1417,62,N,0,27,67,3,19,17,23,18,32,15,5,5,4,18,12,1211,Gonzaga,1985,2019
838,2015,144,1257,75,1301,65,N,0,27,54,3,12,18,27,7,27,15,5,5,4,13,10,1257,Louisville,1985,2019
839,2015,144,1277,62,1328,58,N,0,22,57,9,27,9,16,15,21,9,5,1,1,16,4,1277,Michigan St,1985,2019
840,2015,145,1246,68,1323,66,N,0,25,47,4,8,14,20,10,19,8,11,4,9,12,2,1246,Kentucky,1985,2019
841,2015,145,1458,85,1112,78,N,0,25,45,12,18,23,31,4,17,11,9,5,1,21,7,1458,Wisconsin,1985,2019
842,2015,146,1181,66,1211,52,N,0,21,56,8,19,16,19,9,22,10,3,8,2,12,14,1181,Duke,1985,2019
843,2015,146,1277,76,1257,70,N,1,26,60,9,23,15,20,10,31,20,12,5,7,22,6,1277,Michigan St,1985,2019
844,2015,152,1181,81,1277,61,N,0,26,50,2,10,27,37,7,29,10,8,9,4,18,20,1181,Duke,1985,2019
845,2015,152,1458,71,1246,64,N,0,23,48,7,17,18,22,12,22,10,10,1,2,14,7,1458,Wisconsin,1985,2019
846,2015,154,1181,68,1458,63,N,0,24,51,4,11,16,20,6,27,7,5,4,6,13,5,1181,Duke,1985,2019
847,2016,134,1195,96,1192,65,N,0,34,57,8,23,20,34,10,42,27,18,6,4,18,31,1195,FL Gulf Coast,2008,2019
848,2016,134,1455,70,1435,50,N,0,22,59,7,19,19,25,9,34,12,7,5,2,22,20,1455,Wichita St,1985,2019
849,2016,135,1221,59,1380,55,N,0,18,40,9,25,14,19,2,27,14,14,3,1,13,4,1221,Holy Cross,1985,2019
850,2016,135,1276,67,1409,62,N,0,24,59,6,25,13,16,12,26,10,8,5,6,14,5,1276,Michigan,1985,2019
851,2016,136,1114,85,1345,83,N,2,30,77,9,27,16,28,15,30,9,9,13,0,22,2,1114,Ark Little Rock,1985,2019
852,2016,136,1139,71,1403,61,N,0,25,51,9,17,12,16,8,26,14,14,10,2,14,10,1139,Butler,1985,2019
853,2016,136,1163,74,1160,67,N,0,23,58,6,17,22,23,11,25,8,10,8,8,26,7,1163,Connecticut,1985,2019
854,2016,136,1181,93,1423,85,N,0,29,54,4,15,31,43,12,28,11,10,4,8,18,8,1181,Duke,1985,2019
855,2016,136,1211,68,1371,52,N,0,24,56,6,17,14,21,12,36,12,20,7,2,19,16,1211,Gonzaga,1985,2019
856,2016,136,1231,99,1151,74,N,0,37,57,10,16,15,19,8,22,23,12,10,5,16,25,1231,Indiana,1985,2019
857,2016,136,1235,94,1233,81,N,0,32,64,10,22,20,25,7,28,17,10,9,5,17,13,1235,Iowa St,1985,2019
858,2016,136,1242,105,1122,79,N,0,39,70,6,16,21,27,14,27,23,10,8,9,27,26,1242,Kansas,1985,2019
859,2016,136,1246,85,1392,57,N,0,33,63,4,13,15,17,10,34,14,10,9,15,17,28,1246,Kentucky,1985,2019
860,2016,136,1274,79,1138,72,N,0,24,54,5,15,26,34,11,33,9,14,5,6,18,7,1274,Miami FL,1986,2019
861,2016,136,1314,83,1195,67,N,0,31,73,7,21,14,19,18,23,13,7,8,10,19,16,1314,North Carolina,1985,2019
862,2016,136,1344,70,1425,69,N,0,25,62,9,24,11,14,8,23,17,6,5,3,15,1,1344,Providence,1985,2019
863,2016,136,1428,80,1201,69,N,0,27,50,7,18,19,22,15,23,16,20,11,1,11,11,1428,Utah,1985,2019
864,2016,136,1438,81,1214,45,N,0,32,58,12,25,5,8,6,31,20,5,4,7,14,36,1438,Virginia,1985,2019
865,2016,136,1455,65,1112,55,N,0,24,59,3,20,14,19,9,21,9,6,9,5,21,10,1455,Wichita St,1985,2019
866,2016,136,1463,79,1124,75,N,0,26,49,5,16,22,29,8,28,14,12,3,4,17,4,1463,Yale,1985,2019
867,2016,137,1218,77,1143,66,N,0,27,52,3,14,20,25,2,27,8,11,3,3,25,11,1218,Hawaii,1985,2019
